City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
345,Thinadhoo,MV,0.5333,72.9333,81.59,71,97,17.05,overcast clouds
346,Rulenge,TZ,-2.7175,30.6325,62.02,81,100,1.34,overcast clouds
347,Maarianhamina,AX,60.0973,19.9348,53.46,100,100,16.11,overcast clouds
348,Menongue,AO,-14.6585,17.691,62.89,76,85,3.09,overcast clouds
349,Kruisfontein,ZA,-34.0033,24.7314,59.5,89,100,8.95,overcast clouds
350,Cururupu,BR,-1.8283,-44.8683,75.92,86,19,4.0,few clouds
351,Benicarlo,ES,40.4165,0.4271,71.91,81,5,2.39,clear sky
352,Maniitsoq,GL,65.4167,-52.9,34.16,59,99,7.61,overcast clouds
353,Carnarvon,AU,-24.8667,113.6333,69.53,59,66,18.1,broken clouds
354,Santa Marta,CO,11.2408,-74.199,79.3,83,92,6.35,overcast clouds
355,Chaparral,CO,3.7232,-75.4832,68.94,92,85,4.03,overcast clouds
356,Shahabad,IN,27.65,79.95,77.38,58,0,2.15,clear sky
357,Usinsk,RU,65.9939,57.5281,36.21,98,100,7.72,light rain
358,Abadiania,BR,-16.2042,-48.7069,68.56,43,2,4.83,clear sky
359,Imbituba,BR,-28.24,-48.6703,67.86,94,100,10.27,overcast clouds
360,Bardejov,SK,49.2918,21.2727,54.57,90,90,5.37,overcast clouds
361,Geraldton,AU,-28.7667,114.6,68.41,42,73,14.97,broken clouds
362,Gao,ML,16.6362,1.637,81.57,13,1,10.87,clear sky
363,Eirunepe,BR,-6.6603,-69.8736,72.36,99,96,2.37,overcast clouds
364,Lovozero,RU,68.005,35.0117,41.86,95,98,7.52,overcast clouds
365,Foso,GH,5.7012,-1.2866,71.85,98,100,3.56,overcast clouds
366,Krasnoselkup,RU,65.7,82.4667,31.05,80,97,10.54,overcast clouds
367,Gamboula,CF,4.1178,15.1393,64.81,98,83,1.68,broken clouds
368,Aripuana,BR,-9.1667,-60.6333,71.42,99,89,1.88,overcast clouds
369,Hobyo,SO,5.3505,48.5268,77.0,87,21,13.69,few clouds
370,Manama,BH,26.2154,50.5832,84.18,65,0,2.3,clear sky
371,Skelleftea,SE,64.7507,20.9528,37.76,100,20,4.61,few clouds
372,Carballo,ES,43.213,-8.691,64.09,95,100,8.03,overcast clouds
373,Fuengirola,ES,36.54,-4.6247,68.67,47,0,11.5,clear sky
374,Tobermory,CA,45.2501,-81.6665,47.07,66,99,23.67,overcast clouds
375,Caxito,AO,-8.5785,13.6643,73.33,87,98,1.52,overcast clouds
376,Akdepe,TM,42.0551,59.3788,57.61,45,83,10.13,broken clouds
377,Maceio,BR,-9.6658,-35.7353,74.64,83,75,4.61,broken clouds
378,Lasa,IT,46.6166,10.7002,53.37,93,97,1.99,overcast clouds
379,Kirkland Lake,CA,48.1446,-80.0377,39.49,93,100,24.16,overcast clouds
380,Coquimbo,CL,-29.9533,-71.3436,53.33,100,75,2.3,broken clouds
381,Doka,SD,13.5167,35.7667,73.11,71,18,5.79,few clouds
382,Skjervoy,NO,70.0311,20.9714,46.4,80,100,7.74,light rain
383,Berlevag,NO,70.8578,29.0864,44.6,87,100,9.22,overcast clouds
384,Raudeberg,NO,61.9875,5.1352,47.95,62,99,16.22,overcast clouds
385,Morlenbach,DE,49.5992,8.7347,61.83,96,100,4.0,overcast clouds
386,Kaduqli,SD,11.0167,29.7167,72.46,79,25,1.45,scattered clouds
387,Salekhard,RU,66.53,66.6019,38.39,97,100,3.8,light rain
388,Cap Malheureux,MU,-19.9842,57.6142,72.46,72,100,4.0,overcast clouds
389,Hit,IQ,33.6416,42.8251,74.3,26,0,5.21,clear sky
390,Demirci,TR,39.0461,28.6589,53.69,87,100,5.97,overcast clouds
391,Naryan-Mar,RU,67.6713,53.087,40.77,92,100,7.23,overcast clouds
392,Rio Gallegos,AR,-51.6226,-69.2181,46.78,42,0,10.16,clear sky
393,Warner Robins,US,32.621,-83.5999,65.53,93,0,0.0,clear sky
394,Mikulov,CZ,48.8056,16.6378,57.52,100,71,5.32,broken clouds
395,Bunia,CD,1.5667,30.25,60.31,93,100,3.13,overcast clouds
396,Gnjilane,XK,42.4604,21.4699,45.59,81,6,1.57,clear sky
397,Kitob,UZ,39.0843,66.8332,69.46,18,7,3.02,clear sky
398,Russkaya Polyana,UA,49.417,31.9201,39.13,74,4,3.71,clear sky
399,Thunder Bay,CA,48.4001,-89.3168,35.56,93,45,8.46,scattered clouds
400,Straznice,CZ,48.901,17.3168,58.12,78,90,3.0,overcast clouds
401,Whitehaven,GB,54.549,-3.5841,48.65,100,74,5.99,broken clouds
402,Ostrovnoy,RU,68.0531,39.5131,42.64,90,100,14.32,overcast clouds
403,Yei,SS,4.095,30.6779,63.79,97,100,3.04,moderate rain
404,Bria,CF,6.5423,21.9863,68.22,96,100,1.45,overcast clouds
405,Lyskovo,RU,56.0328,45.0422,36.97,85,85,4.21,overcast clouds
406,Cayambe,EC,0.05,-78.1333,49.26,89,100,3.83,overcast clouds
407,Muli,MV,2.9167,73.5667,80.33,79,68,17.05,broken clouds
408,Rocha,UY,-34.4833,-54.3333,54.3,98,100,5.46,overcast clouds
409,Camacha,PT,33.0833,-16.3333,65.62,77,20,2.3,few clouds
410,Khanpur,PK,28.6453,70.6567,82.76,19,0,3.36,clear sky
411,Lupiro,TZ,-8.3833,36.6667,65.28,89,89,4.27,overcast clouds
412,Juruti,BR,-2.1522,-56.0922,75.49,88,85,3.04,heavy intensity rain
413,Bratislava,SK,48.1482,17.1067,56.08,93,20,5.75,few clouds
414,Bafata,GW,12.1667,-14.75,75.79,93,92,2.71,overcast clouds
415,Gumdag,TM,39.2061,54.5906,65.66,54,99,5.41,overcast clouds
416,Otavi,NA,-19.65,17.3333,68.36,55,100,8.21,overcast clouds
417,Glyadyanskoye,RU,54.9075,65.0883,42.87,89,91,5.99,overcast clouds
418,Liwale,TZ,-9.7667,37.9333,68.23,74,100,5.97,overcast clouds
419,Machacamarca,BO,-18.1667,-67.0333,50.07,57,100,6.62,overcast clouds
420,Segou,ML,13.4317,-6.2157,79.25,63,100,8.37,overcast clouds
421,Zharkent,KZ,44.1628,80.0,63.66,14,31,2.91,scattered clouds
422,Bosaso,SO,11.2842,49.1816,80.02,69,0,4.81,clear sky
423,Smila,UA,49.2224,31.8871,38.07,73,8,3.15,clear sky
424,Henties Bay,NA,-22.116,14.2845,58.59,90,60,9.26,broken clouds
425,Port-Cartier,CA,50.0334,-66.8654,48.42,99,100,8.05,overcast clouds
426,Adrar,MR,20.5022,-10.0711,85.03,23,46,6.02,scattered clouds
427,Port Hawkesbury,CA,45.6169,-61.3485,57.9,99,100,11.5,mist
428,Zaysan,KZ,47.4667,84.8667,55.94,22,99,2.24,overcast clouds
429,Sao Gabriel,BR,-30.3364,-54.32,59.52,90,100,7.99,overcast clouds
430,Acandi,CO,8.5063,-77.2778,75.54,94,99,3.94,light rain
431,Stokmarknes,NO,68.5646,14.9108,48.18,76,100,12.66,overcast clouds
432,Lokosovo,RU,61.1333,74.8167,39.34,86,100,4.85,overcast clouds
433,Komatipoort,ZA,-25.4332,31.9548,68.05,66,100,9.28,overcast clouds
434,Hofn,IS,64.2539,-15.2082,39.7,61,17,23.35,few clouds
435,Zubtsov,RU,56.1753,34.5894,36.88,88,10,8.14,clear sky
436,Veszprem,HU,47.0933,17.9115,52.05,86,51,2.59,broken clouds
437,Pucallpa,PE,-8.3791,-74.5539,75.24,100,40,0.0,scattered clouds
438,Aktash,RU,50.3,87.7333,35.78,28,54,4.59,broken clouds
439,Atasu,KZ,48.6814,71.6433,50.04,46,100,4.54,overcast clouds
440,Kamenka,RU,51.3223,42.7678,35.83,76,32,3.04,scattered clouds
441,Mao,ES,39.8885,4.2658,68.56,88,0,4.61,clear sky
442,Minsk,BY,53.9,27.5667,47.95,79,38,11.99,scattered clouds
443,Iskandar,UZ,41.5539,69.7008,50.85,21,78,3.87,broken clouds
444,Kolpashevo,RU,58.3131,82.9089,34.05,67,98,4.41,overcast clouds
445,Camapua,BR,-19.5314,-54.0439,75.4,65,100,10.11,overcast clouds
446,Jacareacanga,BR,-6.2222,-57.7528,73.65,98,94,0.94,light rain
447,San Luis,AR,-33.295,-66.3356,59.09,46,2,7.99,clear sky
448,Buraydah,SA,26.326,43.975,68.45,22,31,9.31,scattered clouds
449,Sasovo,RU,54.3537,41.9199,41.11,79,100,1.01,overcast clouds
450,Bandarbeyla,SO,9.4942,50.8122,78.01,84,84,6.24,broken clouds
451,Kostomuksha,RU,64.571,30.5767,46.0,92,100,10.76,overcast clouds
452,Sao Geraldo Do Araguaia,BR,-6.4006,-48.555,74.77,84,25,3.09,scattered clouds
453,Acari,PE,-15.4311,-74.6158,68.14,68,16,2.19,few clouds
454,Mocuba,MZ,-16.8392,36.9856,67.95,70,0,2.26,clear sky
455,Beyneu,KZ,45.3167,55.2,51.55,83,70,8.03,broken clouds
456,Coihaique,CL,-45.5752,-72.0662,48.81,81,0,2.3,clear sky
457,Araguaina,BR,-7.1911,-48.2072,76.57,76,56,5.44,broken clouds
458,Stara Vyzhivka,UA,51.4376,24.44,46.85,77,19,10.36,few clouds
459,Santa Rosa,PH,14.3122,121.1114,89.11,73,100,14.97,overcast clouds
460,San Joaquin,US,37.9333,-121.3011,66.45,75,0,9.22,clear sky
461,Kastrakion,GR,39.7156,21.6181,53.4,83,0,2.51,clear sky
462,Zhanakorgan,KZ,43.9098,67.2495,57.63,40,90,8.43,overcast clouds
463,Mineros,BO,-17.1167,-63.2333,72.25,74,81,3.47,broken clouds
464,Namibe,AO,-15.1961,12.1522,68.05,88,88,2.06,overcast clouds
465,Fomboni,KM,-12.28,43.7425,76.23,74,15,8.68,few clouds
466,Havoysund,NO,70.9963,24.6622,48.43,88,100,12.12,overcast clouds
467,Tefe,BR,-3.3542,-64.7114,73.09,99,92,3.24,moderate rain
468,Tartagal,AR,-22.5164,-63.8013,67.12,57,91,2.84,overcast clouds
469,Kusa,RU,55.3383,59.4406,38.68,97,100,6.49,overcast clouds
470,Norwalk,US,33.9022,-118.0817,68.74,83,75,8.05,broken clouds
471,Asosa,ET,10.0667,34.5333,58.8,83,20,4.74,few clouds
472,Deer Lake,CA,49.1667,-57.4316,39.06,100,0,3.44,fog
473,Kamina,CD,-8.7386,24.9906,66.15,66,53,6.2,broken clouds
474,Gamba,GA,-2.65,10.0,73.81,91,100,4.47,overcast clouds
475,Dakoro,NE,14.5106,6.765,81.14,19,31,5.77,scattered clouds
476,Samorin,SK,48.0302,17.3097,55.11,92,20,5.75,few clouds
477,Neos Marmaras,GR,40.1,23.7833,61.88,61,5,6.6,clear sky
478,Saint-Michel-Des-Saints,CA,46.6834,-73.9159,44.94,82,44,9.55,scattered clouds
479,Tres Arroyos,AR,-38.3739,-60.2798,47.12,53,2,9.19,clear sky
480,Amapa,BR,1.0,-52.0,70.84,95,41,1.77,scattered clouds
481,Mongoumba,CF,3.6415,18.5936,67.8,96,83,2.64,broken clouds
482,Margate,GB,51.3813,1.3862,56.3,85,55,1.01,broken clouds
483,Algiers,DZ,36.7525,3.042,64.22,68,0,4.61,clear sky
484,Khandbari,NP,27.3747,87.2039,72.68,53,0,1.32,clear sky
485,Mana,GF,5.6592,-53.7767,79.16,87,55,8.99,broken clouds
486,Yining,CN,29.0361,114.5636,77.27,39,0,3.42,clear sky
487,Aras,ES,42.5617,-2.356,55.76,94,0,1.14,clear sky
488,Puksoozero,RU,62.5903,40.6066,39.87,98,88,5.26,overcast clouds
489,Pitimbu,BR,-7.4706,-34.8086,73.99,81,7,11.79,clear sky
490,Edd,ER,13.9297,41.6925,85.06,51,38,10.2,scattered clouds
491,Albion,US,42.2431,-84.753,43.02,80,0,0.0,clear sky
492,Sisimiut,GL,66.9395,-53.6735,32.02,59,100,16.53,overcast clouds
493,Biltine,TD,14.5333,20.9167,79.47,25,2,10.27,clear sky
494,Nuuk,GL,64.1835,-51.7216,41.88,52,70,4.61,broken clouds
495,Karera,IN,25.4667,78.15,76.08,55,0,2.53,clear sky
496,Vagur,FO,61.4732,-6.8119,44.65,85,100,16.17,light rain
497,Grand Gaube,MU,-20.0064,57.6608,72.37,71,100,5.01,overcast clouds
498,Tiznit,MA,29.5833,-9.5,75.6,31,100,3.98,overcast clouds
499,Porto Empedocle,IT,37.2934,13.5264,66.96,77,8,6.71,clear sky
500,Nizwa,OM,22.9333,57.5333,77.07,26,40,2.26,scattered clouds
501,Balkhash,KZ,46.844,74.9804,52.41,43,0,11.18,clear sky
502,Sechura,PE,-5.5569,-80.8222,62.92,80,100,13.27,overcast clouds
503,Nadvoitsy,RU,63.8667,34.3167,46.27,91,100,10.78,overcast clouds
504,Carauari,BR,-4.8828,-66.8958,72.91,95,99,2.71,overcast clouds
505,Ushtobe,KZ,45.2514,77.9838,64.96,22,71,2.95,broken clouds
506,Mbandaka,CD,0.0487,18.2603,68.22,97,93,3.24,overcast clouds
507,Koungheul,SN,13.9833,-14.8,77.67,84,13,6.67,few clouds
508,Abha,SA,18.2164,42.5053,55.22,33,0,0.0,clear sky
509,Santarem,BR,-2.4431,-54.7083,74.39,93,92,3.94,moderate rain
510,Boueni,YT,-12.9025,45.0761,71.58,70,4,1.39,clear sky
511,Inirida,CO,3.8653,-67.9239,73.9,96,66,2.55,broken clouds
512,Balsas,BR,-7.5325,-46.0356,85.87,28,100,4.43,overcast clouds
513,Gelemso,ET,8.8167,40.5167,58.33,80,25,3.29,scattered clouds
514,Omboue,GA,-1.5746,9.2618,73.54,92,97,2.57,light rain
515,Ler,SS,8.3018,30.1418,73.67,83,100,2.39,overcast clouds
516,Polunochnoye,RU,60.8697,60.4153,39.25,91,100,6.76,overcast clouds
517,Sabzevar,IR,36.2126,57.6819,56.48,28,0,11.5,clear sky
518,Nikolskoye,RU,59.7035,30.7861,48.09,85,99,8.79,overcast clouds
519,Valparaiso,CL,-33.0393,-71.6273,53.24,93,100,1.14,overcast clouds
520,Bitkine,TD,11.9801,18.2138,78.21,63,100,5.1,overcast clouds
521,Tavda,RU,58.0425,65.2726,42.67,89,100,4.36,overcast clouds
522,Bardiyah,LY,31.7561,25.0865,71.58,70,21,21.36,light rain
523,Clyde River,CA,70.4692,-68.5914,41.23,75,0,25.32,clear sky
524,Nokia,FI,61.4667,23.5,51.85,93,100,11.5,light intensity shower rain
525,Esil,KZ,51.9556,66.4042,41.63,57,15,6.62,few clouds
526,Quibdo,CO,5.6947,-76.6611,75.54,100,100,3.44,light intensity drizzle
527,Alexandria,EG,31.2156,29.9553,74.14,63,0,9.66,clear sky
528,Luau,AO,-10.7073,22.2247,62.83,85,29,2.62,scattered clouds
529,Roanne,FR,46.0,4.0,55.94,72,95,7.27,overcast clouds
530,Tigzirt,DZ,36.8886,4.1198,73.74,52,27,6.71,scattered clouds
531,Arica,CL,-18.475,-70.3042,60.35,77,0,3.44,clear sky
532,Los Llanos De Aridane,ES,28.6585,-17.9182,67.75,73,75,6.91,broken clouds
533,Labrea,BR,-7.2586,-64.7981,73.42,98,100,3.33,overcast clouds
534,Benguela,AO,-12.5763,13.4055,73.26,83,68,1.05,broken clouds
535,Kajaani,FI,64.2273,27.7285,50.05,87,100,12.66,overcast clouds
536,Moose Factory,CA,51.2585,-80.6094,44.6,93,100,9.22,overcast clouds
537,Pozo Colorado,PY,-23.4923,-58.7972,68.79,93,3,1.68,clear sky
538,Port Blair,IN,11.6667,92.75,83.34,71,100,1.01,overcast clouds
539,Umea,SE,63.8284,20.2597,30.13,100,92,0.0,fog
540,San Vicente,AR,-26.6167,-54.1333,62.06,100,100,1.25,light rain
541,Bocas Del Toro,PA,9.3333,-82.25,79.86,80,91,2.95,light rain
542,Podporozhye,RU,60.9112,34.1706,47.1,87,100,7.78,overcast clouds
543,Knysna,ZA,-34.0363,23.0471,63.27,81,100,3.27,overcast clouds
544,Aswan,EG,24.0934,32.907,76.84,27,61,9.44,broken clouds
545,Lodeynoye Pole,RU,60.726,33.5531,47.48,86,100,8.23,overcast clouds
546,Mount Pleasant,US,32.7941,-79.8626,64.0,91,0,0.0,clear sky
547,Porto Murtinho,BR,-21.6989,-57.8825,71.02,92,100,3.89,overcast clouds
548,Khorixas,NA,-20.3667,14.9667,71.58,55,69,3.89,broken clouds
549,Dutlwe,BW,-23.9833,23.9,70.25,46,95,18.59,overcast clouds
550,Luanda,AO,-8.8368,13.2343,73.83,84,95,5.03,overcast clouds
551,Dakar,SN,14.6937,-17.4441,77.88,75,0,10.76,clear sky
552,Bakel,SN,14.905,-12.4568,84.33,50,100,7.65,overcast clouds
553,Novovasylivka,UA,46.8315,35.7536,44.33,64,100,11.39,overcast clouds
554,Matara,LK,5.9485,80.5353,80.62,79,88,9.28,overcast clouds
555,Kalmunai,LK,7.4167,81.8167,80.87,76,100,3.58,overcast clouds
556,La Rioja,ES,42.25,-2.5,47.98,53,59,7.16,broken clouds
557,Sandviken,SE,60.6167,16.7667,52.56,99,100,7.14,light rain
558,Kaputa,ZM,-8.4689,29.6619,75.45,34,97,3.51,overcast clouds
559,Japura,ID,-0.3167,102.35,77.65,89,100,2.48,overcast clouds
560,Cambuquira,BR,-21.8522,-45.2958,62.64,85,100,6.02,overcast clouds
561,Bubaque,GW,11.2833,-15.8333,82.26,74,82,9.01,broken clouds
562,Faro,PT,37.0194,-7.9322,64.96,94,0,5.75,clear sky
563,Camocim,BR,-2.9022,-40.8411,77.67,84,3,13.42,clear sky
564,Guatire,VE,10.4762,-66.5427,79.2,98,70,1.5,broken clouds
565,Bilma,NE,18.6853,12.9164,78.1,17,0,6.51,clear sky
566,Athens,GR,37.9795,23.7162,64.0,72,40,12.66,scattered clouds
567,Cervo,ES,43.6702,-7.4101,62.76,82,99,6.08,overcast clouds
568,Barra Do Corda,BR,-5.5,-45.25,80.46,52,67,3.87,broken clouds
569,Mubende,UG,0.5606,31.39,59.65,91,97,1.77,overcast clouds
570,Ekibastuz,KZ,51.6667,75.3667,54.79,34,100,6.15,overcast clouds
571,Nyazepetrovsk,RU,56.0531,59.6028,40.8,90,100,7.31,overcast clouds
572,Keti Bandar,PK,24.1447,67.4497,82.27,60,74,14.29,broken clouds
573,Mahanoro,MG,-19.9,48.8,64.62,87,5,4.16,clear sky
574,Franca,BR,-20.5386,-47.4008,66.29,56,87,6.67,overcast clouds
575,Beboto,TD,8.2668,16.939,70.66,94,100,3.56,overcast clouds
576,Ormara,PK,25.2088,64.6357,79.5,64,12,2.48,few clouds
577,Paamiut,GL,61.994,-49.6678,37.69,64,2,9.75,clear sky
578,Vila Franca Do Campo,PT,37.7167,-25.4333,66.61,77,13,8.66,few clouds
579,Tshikapa,CD,-6.4167,20.8,69.12,97,100,2.62,light rain
580,Acarau,BR,-2.8856,-40.12,78.71,82,8,18.07,clear sky
581,Chor,PK,25.5167,69.7667,84.92,18,25,2.98,scattered clouds
582,Teseney,ER,15.11,36.6575,80.19,57,43,6.87,scattered clouds
583,Korla,CN,41.7597,86.1469,61.07,21,9,2.28,clear sky
584,Laguna De Perlas,NI,12.3429,-83.6712,79.65,86,99,6.73,overcast clouds
585,Banswada,IN,18.3833,77.8833,75.61,90,96,8.25,overcast clouds
586,Boende,CD,-0.2167,20.8667,69.21,90,99,1.95,overcast clouds
587,Wahlstedt,DE,53.95,10.2167,55.02,92,100,10.83,overcast clouds
588,Erin,US,36.3184,-87.6947,64.58,79,8,1.79,clear sky
589,Danielskuil,ZA,-28.1887,23.5395,66.06,41,100,10.49,overcast clouds
590,Guaratinga,BR,-16.5667,-39.5667,65.93,98,17,3.69,few clouds
591,Tena,EC,-0.9833,-77.8167,68.65,95,100,2.33,overcast clouds
592,Havre-Saint-Pierre,CA,50.2334,-63.5986,50.36,100,100,13.8,mist
593,Awbari,LY,26.5921,12.7805,67.55,52,81,5.48,broken clouds
594,Tulum,MX,20.2167,-87.4667,78.62,89,7,6.4,light rain
595,Caiaponia,BR,-16.9567,-51.8103,75.04,33,56,7.31,broken clouds
596,Fort Walton Beach,US,30.4058,-86.6188,70.99,80,0,4.61,clear sky
597,Vallentuna,SE,59.5344,18.0776,54.97,92,75,10.36,broken clouds
598,Malakal,SS,9.5334,31.6605,74.59,78,100,1.99,overcast clouds
599,Teguldet,RU,57.3064,88.1667,36.05,62,76,3.44,broken clouds
600,Binga,ZW,-17.6203,27.3414,71.38,35,28,2.55,scattered clouds
601,Rafsanjan,IR,30.4067,55.9939,66.79,17,0,2.13,clear sky
602,Afua,BR,-0.1567,-50.3867,76.44,90,71,5.37,broken clouds
603,Bouca,CF,6.5105,18.2733,68.45,95,100,2.93,overcast clouds
604,Pangnirtung,CA,66.1451,-65.7125,37.31,94,100,2.82,overcast clouds
605,El Perico,HN,15.0833,-88.1,68.88,99,97,0.94,overcast clouds
606,Chigorodo,CO,7.6664,-76.6811,73.87,98,100,4.21,overcast clouds
607,Vestmannaeyjar,IS,63.4427,-20.2734,39.16,66,97,31.79,overcast clouds
608,Leo,BF,11.1,-2.1,71.02,93,46,4.99,scattered clouds
609,Bandiagara,ML,14.3501,-3.6104,81.09,58,53,4.74,broken clouds
610,Nantucket,US,41.2835,-70.0995,57.31,94,0,6.91,clear sky
611,Salta,AR,-24.7859,-65.4117,61.57,62,0,3.44,clear sky
612,Baghdad,IQ,33.3406,44.4009,69.71,30,0,8.05,clear sky
613,Takestan,IR,36.0696,49.6959,57.33,51,20,4.03,few clouds
614,Bressanone,IT,46.715,11.656,58.19,93,90,0.74,overcast clouds
615,Kilinochchi,LK,9.3961,80.3982,82.6,73,99,9.95,overcast clouds
616,Mogadishu,SO,2.0371,45.3438,76.91,84,58,9.28,broken clouds
617,Kwekwe,ZW,-18.9281,29.8149,63.21,68,51,7.38,broken clouds
618,Tremedal,BR,-14.9758,-41.4108,67.42,82,10,7.47,clear sky
619,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,72.88,99,99,2.98,overcast clouds
620,Rincon,US,32.296,-81.2354,62.85,82,0,0.0,clear sky
621,Spring Hill,US,28.4769,-82.5255,76.98,78,0,5.75,clear sky
622,Inverness,GB,57.4791,-4.224,44.51,91,99,10.36,overcast clouds
623,Lastoursville,GA,-0.8143,12.7287,70.23,100,100,1.79,light rain
624,Mbala,ZM,-8.8402,31.3659,60.6,39,44,6.93,scattered clouds
625,Vallenar,CL,-28.5708,-70.7581,60.73,65,0,1.61,clear sky
626,Eyemouth,GB,55.8713,-2.0901,45.23,77,67,27.47,broken clouds
627,Sanchor,IN,24.7553,71.7722,82.2,34,3,4.81,clear sky
628,Bavly,RU,54.393,53.2602,41.2,86,100,6.96,overcast clouds
629,Ponta Delgada,PT,37.7333,-25.6667,66.92,68,20,6.91,few clouds
630,Mabaruma,GY,8.2,-59.7833,74.16,94,86,2.51,overcast clouds
631,Kardailovo,RU,51.5386,53.9042,42.22,86,97,5.68,overcast clouds
632,Songea,TZ,-10.6833,35.65,55.67,78,11,4.38,few clouds
633,Puerto Ayacucho,VE,5.6639,-67.6236,76.1,90,89,2.73,overcast clouds
634,Lamu,KE,-2.2717,40.902,73.62,87,32,8.7,scattered clouds
635,Buchanan,LR,5.8808,-10.0467,75.52,88,100,4.07,light rain
636,Casablanca,MA,33.5928,-7.6192,78.82,83,100,4.0,overcast clouds
637,San-Pedro,CI,4.7485,-6.6363,73.33,92,99,4.47,overcast clouds
638,La Libertad,EC,-2.2333,-80.9,67.96,82,100,8.57,overcast clouds
639,Saquarema,BR,-22.92,-42.5103,67.23,91,59,8.52,broken clouds
640,Inzer,RU,54.2167,57.5556,40.06,91,100,2.21,overcast clouds
641,Carutapera,BR,-1.195,-46.02,78.37,82,78,5.97,broken clouds
642,Jabinyanah,TN,35.035,10.9081,69.6,69,13,7.38,few clouds
643,Tingi,TZ,-11.3,35.0333,59.29,50,36,4.88,scattered clouds
644,Wilmington,US,34.2257,-77.9447,69.85,79,0,0.0,clear sky
645,Matadi,CD,-5.8167,13.45,75.16,87,100,4.7,overcast clouds
646,Bibiani,GH,6.4635,-2.3194,70.38,100,99,1.79,overcast clouds
647,Mayumba,GA,-3.432,10.6554,75.6,89,94,5.14,light rain
648,Nara,JP,34.6851,135.8049,78.69,53,2,0.58,clear sky
649,Rawah,IQ,34.4816,41.9093,73.2,40,47,7.87,scattered clouds
650,Ugoofaaru,MV,5.6667,73.0,81.18,81,92,19.35,overcast clouds
651,Huarmey,PE,-10.0681,-78.1522,62.31,84,89,8.55,overcast clouds
652,Shetpe,KZ,44.1667,52.1167,49.71,77,100,12.3,overcast clouds
653,Teguise,ES,29.0605,-13.564,66.42,83,100,5.75,light rain
654,Agirish,RU,61.9247,63.0231,38.71,94,100,4.38,overcast clouds
655,Chokwe,MZ,-24.5333,32.9833,71.71,81,79,11.5,light rain
656,Ilawe,NG,7.8667,4.4333,69.64,98,95,1.21,light rain
657,Kaffrine,SN,14.1059,-15.5508,75.81,81,42,6.29,scattered clouds
658,Morant Bay,JM,17.8815,-76.4093,80.22,82,100,6.55,overcast clouds
659,Hammerfest,NO,70.6634,23.6821,48.65,76,100,2.3,overcast clouds
660,Dabola,GN,10.75,-11.1167,68.59,97,96,0.69,moderate rain
661,Andenes,NO,69.3143,16.1194,45.93,81,75,12.66,light rain
662,Saveh,IR,35.0213,50.3566,68.54,23,22,4.32,few clouds
663,Concepcion,CL,-36.827,-73.0498,53.4,82,0,12.66,clear sky
664,San Borja,BO,-14.8167,-66.85,73.26,83,83,0.51,broken clouds
665,Vitkov,CZ,49.7744,17.7494,56.35,78,97,11.32,overcast clouds
666,Dublin,US,37.7021,-121.9358,63.36,81,100,12.66,overcast clouds
667,Havelock,US,34.8791,-76.9013,71.58,80,0,6.91,clear sky
668,Kharovsk,RU,59.9642,40.1912,41.81,94,98,5.86,overcast clouds
669,Scarborough,GB,54.2797,-0.4044,51.37,82,97,10.0,light rain
670,Mamallapuram,IN,12.6264,80.1722,84.25,72,10,3.24,clear sky
671,Pyaozerskiy,RU,65.8333,31.1667,46.74,89,100,13.04,overcast clouds
672,Poselki,RU,53.1324,46.5031,32.67,86,92,3.24,overcast clouds
673,Norton,ZW,-17.8833,30.7,63.28,65,74,5.39,broken clouds
674,Almendralejo,ES,38.6832,-6.4075,63.01,58,15,1.68,few clouds
675,Morros,BR,-9.4467,-46.3003,79.99,32,60,4.94,broken clouds
676,Salinopolis,BR,-0.6136,-47.3561,79.72,80,53,8.5,broken clouds
677,Mirnyy,RU,62.5353,113.9611,30.24,92,100,13.0,overcast clouds
678,Mantua,IT,45.1667,10.7833,63.64,84,100,1.99,overcast clouds
679,Nasturelu,RO,43.6667,25.4667,47.75,81,0,3.6,clear sky
680,Mananjary,MG,-21.2167,48.3333,64.36,88,7,5.26,clear sky
681,Shaki,AZ,41.0833,47.1667,61.36,86,100,2.98,overcast clouds
682,Plouzane,FR,48.3833,-4.6167,53.78,94,0,6.91,clear sky
683,Dalbeattie,GB,54.9328,-3.8227,48.83,83,33,18.5,scattered clouds
684,Gobabis,NA,-22.45,18.9667,63.3,69,100,8.14,overcast clouds
685,Mecca,SA,21.4267,39.8261,79.02,48,0,2.33,clear sky
686,Ati,TD,13.2154,18.3353,81.57,22,60,3.51,broken clouds
687,Chingola,ZM,-12.529,27.8838,59.68,39,8,6.24,clear sky
688,Gorkovskiy,RU,45.6542,41.199,51.04,63,100,16.58,overcast clouds
689,Troitsko-Pechorsk,RU,62.7084,56.1964,37.18,95,100,3.02,light rain
690,Tambopata,PE,-12.7333,-69.1833,71.92,87,79,0.83,broken clouds
691,Dapaong,TG,10.8639,0.205,73.47,85,93,4.18,overcast clouds
692,Naranjal,EC,-2.6667,-79.6167,71.83,85,100,1.83,overcast clouds
693,Conchas,BR,-23.0153,-48.0106,66.11,83,100,10.33,overcast clouds
694,Abu Kamal,SY,34.4506,40.9171,72.18,40,67,5.93,broken clouds
